country,num_people,Electricity_consumption,clean_energy,num_cars,factory_size,local_products?,buy _environmentally_companies?,HANDLE WASTE?,Heating energy,gasoline,natural gas ,water consumtion,waste quantity,Carbon_precentage
United Arab Emirates,283,3790,48,6,1,Sometimes,I`am not considering this option,Food,Vegetable oil,1304,4879,1505,4041,114.68328664881
Saudi Arabia,292,3716,4,5,2,Sometimes,Always,Tin cans,No heating,2517,1610,1401,4917,108.371443986965
Egypt,124,4857,8,6,2,Always,I`am not considering this option,Food,Peat,1394,5681,128,3212,86.4389652912885
Germany,630,3757,38,7,2,I`am not considering this option,I`am not considering this option,Tin cans,No heating,1117,6380,1736,4316,184.750184016625
United States,298,4564,89,2,0,Sometimes,Sometimes,Food,Vegetable oil,2705,5613,2007,4289,139.158707971971
Japan,657,6979,24,2,0,I`am not considering this option,Sometimes,Paper,Wood,1958,1978,1870,1671,182.696246651247
China,655,2213,90,5,2,Always,Always,Glass,Electricity,969,1495,2086,4342,161.230250698935
Andorra,134,4874,67,0,3,Sometimes,Always,Glass,Electricity,2260,4965,1302,4412,100.823221287672
Germany,795,2826,83,3,2,Sometimes,Always,Tin cans,Wood,2737,3527,399,3915,220.981956039439
Egypt,636,2063,16,4,3,Always,I`am not considering this option,Food,Peat,879,6268,1146,439,177.258857370803
Albania,345,4070,67,0,2,Always,Always,Glass,No heating,2461,6916,126,2390,149.338943983486
Egypt,393,1354,62,0,3,Always,Sometimes,Glass,Vegetable oil,2808,6175,2107,2922,147.254141351786
Egypt,784,3604,77,0,3,Sometimes,I`am not considering this option,Paper,Wood,1365,2704,1158,3627,201.249585363539
Germany,650,3167,89,5,0,I`am not considering this option,I`am not considering this option,Plastic,Electricity,1951,3003,1579,4496,179.834976021293
Albania,266,2904,82,5,2,Always,Sometimes,Food,No heating,2550,2128,1814,2807,102.391315987776
United States,758,6329,85,3,0,Sometimes,Sometimes,Food,No heating,2343,4869,1904,3853,227.80887599711
United Kingdom,67,2100,4,0,3,Sometimes,Sometimes,Glass,Electricity,1929,5289,2504,3232,71.2031093164006
China,798,6157,86,5,2,I`am not considering this option,Always,Tin cans,Vegetable oil,2392,2727,909,3334,221.765562669466
Germany,357,1881,100,0,2,Sometimes,Sometimes,Food,Peat,2391,4238,2017,4548,132.154648006433
Japan,726,2272,72,4,0,Always,Sometimes,Food,Wood,1034,5180,1547,2710,192.564834706387
Jordan,195,4305,51,5,2,I`am not considering this option,I`am not considering this option,Tin cans,Peat,1914,4780,1019,1769,98.1003693010395
Saudi Arabia,185,4701,98,0,0,Sometimes,Always,Food,Wood,1362,3649,147,1324,93.3069679588771
United Arab Emirates,649,2678,25,1,1,Sometimes,Always,Tin cans,Peat,2080,4243,125,745,184.763966697831
Japan,529,1484,94,0,1,I`am not considering this option,Sometimes,Food,Vegetable oil,2253,2617,2462,4846,153.40179469445
Angola,624,4792,71,1,0,Always,I`am not considering this option,Glass,Vegetable oil,940,6490,1760,4757,188.015940002091
Andorra,685,5397,1,3,2,Sometimes,Always,Food,Electricity,1524,6257,2570,4727,211.306113339812
Egypt,784,6539,86,2,1,Always,I`am not considering this option,Paper,No heating,1047,3653,1229,2940,208.875909330501
Germany,751,4030,95,5,1,Always,I`am not considering this option,Plastic,Electricity,1324,5184,1131,3277,205.866964021069
Egypt,590,4039,95,5,1,Always,Always,Tin cans,Vegetable oil,1305,3026,2375,2858,162.596933338787
Algeria,97,4764,56,0,0,I`am not considering this option,Sometimes,Paper,Peat,1708,5235,2058,4522,81.9866186193826
Algeria,384,5743,11,0,1,Always,Always,Food,Electricity,941,4735,2009,2492,133.174762639513
Egypt,390,5083,30,4,2,Sometimes,Always,Paper,Electricity,1503,4793,182,2185,139.754241312767
Germany,474,1737,85,4,3,Always,Sometimes,Glass,Vegetable oil,2171,5369,400,4326,153.75700002045
United States,741,4124,100,5,1,Sometimes,Sometimes,Paper,Electricity,1776,3883,430,768,202.479720018746
Germany,773,4458,99,3,2,I`am not considering this option,Always,Paper,Peat,1025,1045,2684,1828,189.48929601817
China,467,4008,42,2,2,Always,Always,Plastic,Vegetable oil,2382,921,1803,1233,136.260998664424
Egypt,295,6379,41,3,2,Sometimes,I`am not considering this option,Tin cans,Electricity,1209,3843,2536,2059,113.14801728848
Andorra,385,5374,57,4,1,Always,Sometimes,Food,Peat,1722,2384,966,1008,124.062037307099
Albania,265,1019,22,5,0,Always,Always,Glass,Vegetable oil,2760,5581,2194,3042,119.75133601278
Japan,383,3481,52,4,0,Sometimes,I`am not considering this option,Tin cans,Wood,1002,6476,2106,2548,135.048730661447
Saudi Arabia,614,1265,15,6,2,I`am not considering this option,Always,Tin cans,Wood,2239,1017,1718,3171,157.122692044222
United Kingdom,441,1597,45,6,2,Sometimes,I`am not considering this option,Paper,Vegetable oil,2285,3523,2840,4102,141.293093355094
Saudi Arabia,285,5295,97,1,0,Sometimes,I`am not considering this option,Food,Peat,2874,5564,1258,3160,141.752151962049
Germany,262,4140,4,2,0,Always,Sometimes,Food,Wood,2106,3858,2866,1878,107.679703979323
Algeria,631,1542,4,6,3,Sometimes,Always,Food,Electricity,2542,1425,1854,2683,171.920942710333
Egypt,73,5136,17,4,0,Always,Always,Glass,Wood,2981,4976,523,1799,91.3703452825571
Angola,671,2387,7,5,3,Sometimes,Sometimes,Paper,Peat,2660,5118,2193,279,197.445692037938
China,131,5442,83,4,2,I`am not considering this option,I`am not considering this option,Paper,Wood,1726,6250,2365,4809,99.7947266133428
United States,653,2311,74,4,0,I`am not considering this option,Always,Glass,Vegetable oil,1772,5176,945,2898,190.632680032118
United States,681,5243,46,0,3,I`am not considering this option,Sometimes,Tin cans,Peat,2918,5858,2460,600,212.828040004432
Egypt,18,2210,17,3,1,Sometimes,Always,Tin cans,Electricity,1530,6095,2036,2888,62.8557173095185
Egypt,425,5637,41,3,0,Sometimes,Always,Tin cans,Electricity,2817,6223,2983,3739,170.91178530915
Egypt,352,6250,49,1,1,Sometimes,Sometimes,Glass,Electricity,1567,5743,1066,1797,139.298337294785
Egypt,425,6156,29,2,3,Sometimes,Always,Food,Electricity,1716,883,1512,2814,133.038261304369
Egypt,541,3611,55,3,0,I`am not considering this option,Always,Paper,Electricity,2941,6598,909,3535,191.602329341665
Egypt,241,6372,2,0,2,I`am not considering this option,Always,Paper,Electricity,2175,1345,2238,2916,100.549205286133
Egypt,73,6478,10,3,1,Sometimes,Always,Tin cans,Electricity,2083,1501,2596,420,65.7649572682432
Egypt,169,2160,51,3,2,Sometimes,I`am not considering this option,Tin cans,Electricity,1092,3745,1887,4582,74.7134613221606
Egypt,787,4031,55,0,3,Always,Always,Tin cans,Electricity,1031,1014,2290,1517,185.66699336067
Egypt,683,3138,73,3,0,Sometimes,I`am not considering this option,Glass,Electricity,1578,1106,2674,2497,174.123289359272
Egypt,218,6860,7,2,3,Sometimes,I`am not considering this option,Plastic,wood,1131,2832,1855,389,91.4751532782327
Egypt,488,4870,31,2,0,I`am not considering this option,Always,Tin cans,Electricity,1660,5453,663,3222,161.398205324369
Egypt,480,2625,58,3,3,Sometimes,Sometimes,Plastic,Peat,939,3309,1321,103,130.9296573465
Egypt,168,5190,12,0,3,always,Sometimes,Food,Electricity,860,2184,2840,1950,73.6306932914774
Egypt,289,1014,80,3,2,Sometimes,Always,Tin cans,Electricity,2372,4621,1314,1383,115.334449344252
Egypt,149,6698,4,4,0,Sometimes,Sometimes,Tin cans,Electricity,1599,6444,2182,3529,101.240841273577
Egypt,716,5173,20,3,1,Sometimes,Always,Glass,Electricity,2140,5885,1609,1272,219.013829343865
Egypt,316,2547,91,3,2,I`am not considering this option,I`am not considering this option,Paper,Electricity,2159,6577,2307,1844,133.486141329156
Egypt,54,2985,5,3,2,Always,Always,Tin cans,peat,1580,2900,296,1337,50.2746573053025
Egypt,117,2191,82,1,2,Sometimes,Always,Tin cans,Electricity,825,1487,2703,3528,51.5143653145169
Egypt,575,6580,26,3,0,I`am not considering this option,I`am not considering this option,Paper,Electricity,1002,4254,1900,4555,170.834833314293
Egypt,672,5057,30,3,1,Sometimes,Always,Tin cans,Electricity,2784,3739,452,4951,203.773721340147
Egypt,498,5318,67,3,2,Sometimes,Always,Food,Vegetable oil,1973,3449,1220,3287,163.72391331789
Egypt,105,4450,62,3,1,Always,I`am not considering this option,Glass,Vegetable oil,2315,4706,357,2305,86.3732412899354
Egypt,783,4108,37,3,3,Sometimes,Always,Tin cans,No heating,2972,1829,1936,193,212.680217360829
Egypt,10,3552,48,0,3,Sometimes,Sometimes,Glass,Electricity,1793,6828,980,2366,71.6142532916967
Egypt,145,5122,61,3,0,Sometimes,Always,Glass,Peat,956,5004,428,4009,88.9254652864513
Egypt,555,4682,40,0,2,Sometimes,Always,Tin cans,Electricity,2243,5834,2640,134,183.552893332242
Egypt,539,1479,55,3,1,Sometimes,Always,Plastic,Electricity,1126,982,1132,3859,134.080441365006
Egypt,439,1363,38,3,3,Sometimes,Always,Tin cans,Coal,2933,5848,154,2128,158.107109357911
Egypt,30,1440,48,1,1,Sometimes,I`am not considering this option,Paper,Electricity,1694,806,1989,3217,36.2956493168967
Egypt,250,3185,10,3,3,I`am not considering this option,Always,Tin cans,Peat,2910,2540,2286,4359,106.604217321634
Egypt,285,6322,22,3,3,Sometimes,Always,Tin cans,Vegetable oil,1506,2846,2657,945,109.465441289541
Egypt,155,1159,92,5,1,Sometimes,I`am not considering this option,paper,Electricity,2614,3456,143,4699,83.8466253288952
Egypt,785,6998,79,3,3,Sometimes,I`am not considering this option,Plastic,Vegetable oil,2990,4244,2638,3074,237.514205326107
Egypt,299,3296,39,2,1,Sometimes,Always,Tin cans,Vegetable oil,2748,3676,2691,3212,123.215637322979
Egypt,177,6174,14,4,0,Sometimes,Always,Glass,Electricity,1019,3274,1036,4109,88.3926172813606
Egypt,50,6883,52,3,0,Sometimes,Always,Tin cans,No heating,2967,1279,630,3647,73.0879532584969
Egypt,247,5160,74,1,3,I`am not considering this option,Always,Paper,Electricity,859,2997,517,2615,94.3728812948936
Egypt,585,3395,58,3,0,Sometimes,Always,Food,Vegetable oil,2882,4594,188,754,189.8344053481
Egypt,53,5112,37,4,1,Sometimes,Always,Tin cans,Electricity,2857,2305,2386,4530,73.4731172794485
Egypt,273,3428,12,2,2,Sometimes,Always,Plastic,Electricity,1843,4867,358,1022,113.388685321007
Egypt,57,3782,91,3,0,Sometimes,I`am not considering this option,Food,Electricity,1867,2957,2994,660,64.9914692905937
Egypt,715,2758,96,0,0,I`am not considering this option,Always,Paper,Heating oil,1959,848,559,3985,182.184929364788
Egypt,38,1000,38,3,0,Sometimes,Always,Glass,Electricity,2617,6134,2230,4342,79.8548533232856
Egypt,370,3773,25,4,0,Sometimes,Always,Tin cans,Electricity,2414,6685,981,485,149.675297325598
Egypt,287,6307,19,3,0,Sometimes,Sometimes,Paper,Electricity,811,5122,2358,4739,114.715185290091
Egypt,309,1050,57,3,2,Sometimes,Always,Paper,Electricity,2709,4296,470,712,122.013613347473
Egypt,106,5779,66,0,2,I`am not considering this option,Always,Tin cans,Electricity,2575,3886,2983,4990,91.6130852750073
Egypt,428,5466,71,3,1,Sometimes,I`am not considering this option,Plastic,Electricity,1963,5681,900,2215,156.961033309177
Egypt,605,6249,37,0,1,Sometimes,Always,Tin cans,Electricity,1231,5335,2447,903,184.585601319972
United States,790,1059,23,3,0,I`am not considering this option,Sometimes,Paper,Electricity,2507,4813,1103,2273,213.583732062789
United States,406,3402,75,3,2,Sometimes,Always,Food,Wood,1675,2396,903,2900,130.310231996259
United States,154,1894,25,3,2,Sometimes,Always,Food,No heating,2438,1413,2780,168,76.0541199922554
United States,220,5510,81,3,3,Always,Sometimes,Tin cans,No heating,1660,1466,1587,3865,83.8490279546114
United States,591,3126,10,3,2,Always,Sometimes,Food,Coal,1839,2093,2523,4677,159.145212021814
United States,614,5554,12,3,0,Sometimes,Always,Paper,Wood,1792,3773,1761,1918,183.398583997065
United States,200,2215,69,3,2,Sometimes,Sometimes,Tin cans,Wood,978,3788,411,4077,77.8166839899073
United States,422,3134,92,3,2,I`am not considering this option,Sometimes,Glass,Charcoal,847,5824,2421,337,135.965723999502
United States,149,1674,94,3,2,Sometimes,I`am not considering this option,Tin cans,Coal,926,4203,2696,4283,71.5447239891484
United States,663,1149,31,3,0,Always,Sometimes,Plastic,Wood,2470,2525,1253,623,172.080532048965
United States,491,1836,30,3,2,Sometimes,Always,Plastic,Electricity,2584,5314,553,103,163.103132024949
United States,749,3305,6,0,2,I`am not considering this option,I`am not considering this option,Tin cans,Peat,1018,2564,1649,2043,182.540156035243
United States,293,2059,19,3,0,I`am not considering this option,Always,Glass,Electricity,1687,5748,1981,2474,118.6422640042
United States,50,3556,78,3,2,Sometimes,Always,Food,Peat,2222,1890,384,2476,62.3950959600623
United States,159,1300,84,3,2,Always,Sometimes,Glass,Electricity,2148,5243,224,1547,87.1703559949763
United States,557,3042,67,3,2,Always,I`am not considering this option,Paper,Wood,2796,3442,2879,2113,170.685076015308
United States,296,2183,29,3,2,Sometimes,Always,Tin cans,Peat,1988,1149,982,281,94.3907080024057
United States,157,1378,27,3,0,Always,Sometimes,Paper,Electricity,1028,4505,2772,242,68.1055679980147
United States,754,1255,69,3,0,Sometimes,Sometimes,Plastic,Vegetable oil,2660,4805,776,850,209.625944053822
United States,609,1700,67,3,0,Always,I`am not considering this option,Tin cans,Peat,1222,2107,2424,2201,150.136556035063
United States,156,6610,70,3,3,Sometimes,Sometimes,Food,Electricity,1710,2673,144,3201,87.4998359371797
United States,166,6072,49,3,0,Sometimes,Sometimes,Food,Coal,1972,4378,288,447,98.4283719455513
United States,73,6645,26,3,3,Always,Always,Glass,Charcoal,980,1490,453,3912,55.4918319319603
United States,350,4894,60,0,3,Sometimes,Always,Glass,Coal,2379,4804,1247,245,142.154867975435
United States,257,5094,89,3,2,Sometimes,Sometimes,Food,Peat,1701,5819,1084,1245,120.735795962232
United States,74,6051,93,3,1,I`am not considering this option,Sometimes,Tin cans,Vegetable oil,1350,1251,2969,648,52.4649359336912
United States,544,3191,31,3,1,I`am not considering this option,I`am not considering this option,Tin cans,Electricity,834,2855,2372,3003,142.303468014996
United States,71,5338,82,3,2,Sometimes,Always,Glass,Electricity,1317,3222,2270,4068,70.0900799421254
United States,274,5299,92,3,1,Sometimes,I`am not considering this option,Paper,Peat,2432,4924,620,2033,128.014179961351
United States,424,2552,40,2,1,I`am not considering this option,Sometimes,Plastic,Coal,2438,2502,2152,4992,132.325488009825
United States,413,2278,24,2,0,I`am not considering this option,I`am not considering this option,Plastic,Peat,2837,3377,1787,4318,139.559928012933
United States,180,5919,91,2,1,Always,Sometimes,Paper,Charcoal,2425,4386,1794,3580,104.274735945489
United States,318,1924,34,2,1,Sometimes,Always,Glass,Wood,2682,3727,2961,4769,126.252284007013
United States,428,3586,97,2,0,Always,Always,Food,No heating,2471,1500,906,1647,136.158163994675
United States,596,4233,41,2,1,Always,Sometimes,Food,Wood,2198,1972,1253,890,165.330232007797
United States,728,4698,32,2,0,Sometimes,I`am not considering this option,Paper,Peat,1566,1452,672,735,185.723868016012
United States,300,4535,92,2,0,Always,Sometimes,Glass,No heating,1059,5367,573,2619,114.689811972234
United States,600,4926,100,2,2,I`am not considering this option,Always,Food,No heating,1313,3534,682,2789,175.214507996283
United States,597,4563,29,2,2,Sometimes,Sometimes,Tin cans,Peat,2247,2028,655,939,165.721620005116
United States,783,4365,53,2,2,I`am not considering this option,Sometimes,Tin cans,Electricity,2891,5796,770,1486,230.165480023458
United States,204,5558,68,2,2,Sometimes,Always,Plastic,Wood,1733,3012,1470,4730,98.4088799534764
United States,294,3973,27,3,2,Always,Always,Glass,Vegetable oil,822,6853,2615,406,119.021359982627
United States,389,5501,36,3,0,Sometimes,Sometimes,Food,Coal,1354,3243,2996,2523,129.880923974266
United States,693,4062,74,3,0,Sometimes,I`am not considering this option,Tin cans,Vegetable oil,2560,6226,1888,1748,214.66607201661
United States,367,6377,20,1,1,Always,Always,Plastic,No heating,2998,4558,2928,4231,151.863531963561
United States,285,4171,22,3,3,I`am not considering this option,I`am not considering this option,Plastic,Peat,2267,2870,1082,4179,110.164707979943
United States,438,6461,95,3,2,Always,I`am not considering this option,Paper,No heating,2632,3210,1918,3846,155.434791964103
United States,234,1116,49,3,3,Always,Sometimes,Tin cans,Vegetable oil,2238,3506,2077,3059,90.1945880067499
United States,714,1804,66,1,3,Sometimes,Sometimes,Tin cans,Wood,931,3961,2512,1774,179.332728044126
United States,774,1074,42,3,2,I`am not considering this option,Always,Glass,Electricity,2852,1943,2940,4831,205.452660059748
Japan,397,4709,74,3,2,Sometimes,Always,Food,Electricity,1717,5964,2937,2654,153.472394647709
Japan,317,2764,36,0,3,Always,Always,Paper,Wood,983,6484,552,552,118.402954664124
Japan,653,1665,92,3,0,I`am not considering this option,I`am not considering this option,Plastic,Peat,2785,2911,2084,1561,183.391662704555
Japan,21,4668,36,3,1,I`am not considering this option,Always,Tin cans,No heating,1730,3063,717,4696,55.6741146146392
Japan,395,5520,49,2,1,Sometimes,Sometimes,Glass,Vegetable oil,1557,5319,787,2373,143.536294640335
Japan,771,1901,72,3,0,Always,I`am not considering this option,Food,Wood,1770,2974,471,4555,198.66959071479
Japan,762,3162,66,0,3,I`am not considering this option,I`am not considering this option,Food,Electricity,2470,3294,2193,4034,211.775458700442
Japan,301,3052,86,3,0,Sometimes,Sometimes,Glass,No heating,1465,1630,665,3429,97.224926655829
Japan,504,6613,68,3,1,Sometimes,Sometimes,Tin cans,No heating,1934,5047,2234,1939,168.966862637385
Japan,458,3224,29,3,3,Always,Sometimes,Plastic,Electricity,2050,6180,334,188,152.561562673191
Japan,139,2358,5,1,1,I`am not considering this option,Always,Paper,Vegetable oil,1635,4932,613,2480,81.6777386537109
Japan,114,6774,58,1,1,Sometimes,Sometimes,Plastic,Peat,2713,2938,2207,811,88.4611745987458
Japan,59,1572,2,3,1,I`am not considering this option,Sometimes,Paper,Wood,1422,5978,514,3539,63.2337826549408
Japan,36,2013,96,3,0,Always,I`am not considering this option,Glass,Peat,2447,821,817,1343,45.7488146410244
Japan,256,3315,22,3,1,Sometimes,i`am not considering this option,Food,Wood,1977,1903,493,4021,93.4815586532669
Japan,357,3187,15,2,3,Sometimes,i`am not considering this option,Food,Peat,1234,5762,1709,2405,126.098262664923
Japan,157,1860,73,3,3,Always,i`am not considering this option,Tin cans,Vegetable oil,1018,6317,1981,2797,77.8758306560492
Japan,418,1359,23,2,0,Always,i`am not considering this option,Tin cans,Vegetable oil,2791,2441,2001,4962,125.952610690265
Japan,693,2765,23,3,0,Always,i`am not considering this option,Plastic,Electricity,1562,4196,902,2406,180.88055470127
Japan,45,6184,15,0,0,Sometimes,i`am not considering this option,Food,No heating,1771,4415,2385,4953,72.5556066017264
Japan,184,6202,35,3,3,I`am not considering this option,i`am not considering this option,Plastic,Electricity,2015,1801,279,846,81.7782426135328
Japan,439,5394,59,3,1,Always,i`am not considering this option,Glass,Vegetable oil,2475,6655,579,997,164.035342645239
Japan,276,6085,78,3,1,Sometimes,i`am not considering this option,Glass,Peat,2694,3184,2177,1684,120.862954620563
Japan,727,3403,78,3,0,Sometimes,i`am not considering this option,Food,Electricity,1489,1108,692,1104,178.365514693571
Japan,683,4411,70,0,3,I`am not considering this option,i`am not considering this option,Tin cans,Electricity,985,3244,723,3885,174.687278678722
